,id,prediction,label,correct_prediction
873,624494697621229568,-1,-1,True
874,624529792055033856,-1,1,False
875,624523959418134528,1,1,True
876,624523296625668096,1,1,True
877,624517272493621248,1,1,True
878,624519836572495872,1,1,True
879,624493915434020864,1,-1,False
880,624495051188482048,-1,-1,True
881,624521514960973824,1,1,True
882,624528881807171584,1,1,True
883,624492656597561344,-1,-1,True
884,624493045887578112,-1,-1,True
885,624528284806590464,1,1,True
886,624526365971382272,1,1,True
887,624522269461647360,1,1,True
888,624520416120287232,1,1,True
889,624493595119251456,-1,-1,True
890,624528481213255680,1,1,True
891,624495036747644928,-1,-1,True
892,624519798538543105,1,1,True
893,624494609024966656,-1,-1,True
894,624494480972840960,-1,-1,True
895,624523235854565376,1,1,True
896,624528508451192832,-1,1,False
897,624494917235032064,-1,-1,True
898,624527076771508224,-1,1,False
899,624493570511081472,-1,-1,True
900,624526872257429504,1,1,True
901,624525107780694016,1,1,True
902,624494369454731264,-1,-1,True
903,624494300311736320,1,-1,False
904,624492886365761536,-1,-1,True
905,624494241524224000,1,-1,False
906,624529497585512448,-1,1,False
907,624493457252450304,-1,-1,True
908,624518046841970689,1,1,True
909,624494081582985216,-1,-1,True
910,624492536917291008,-1,-1,True
911,624517928692527104,1,1,True
912,624517586479357952,1,1,True
913,624517637196922880,1,1,True
914,624527035113848832,-1,1,False
915,624520040314855425,1,1,True
916,624495010231242752,-1,-1,True
917,624520867012149248,-1,1,False
918,624528434425892864,-1,1,False
919,624492080954507265,1,-1,False
920,624495120662949888,-1,-1,True
921,624525780949667840,1,1,True
922,624527755430993920,1,1,True
923,624526131144757249,-1,1,False
924,624530143613165568,-1,1,False
925,624528856507006977,-1,1,False
926,624492926786252800,-1,-1,True
927,624493258194812928,1,-1,False
928,624520922020446208,1,1,True
929,624494066143592448,1,-1,False
930,624528198940930048,1,1,True
931,624494758086508544,-1,-1,True
932,624492608765751296,-1,-1,True
933,624529670235525120,1,1,True
934,624529142034337796,1,1,True
935,624493687041617921,-1,-1,True
936,624527990119006209,1,1,True
937,624492527790518272,-1,-1,True
938,624493931871535104,-1,-1,True
939,624493931653300224,-1,-1,True
940,624493010009616384,-1,-1,True
941,624522183746785280,1,1,True
942,624519332249210880,1,1,True
943,624494693036896256,-1,-1,True
944,624494584790323200,-1,-1,True
945,624529355004207104,1,1,True
946,624492995002376192,-1,-1,True
947,624492673379004416,-1,-1,True
948,624520116236103680,1,1,True
949,624525937250537472,1,1,True
950,624492742148771840,-1,-1,True
951,624525927976935424,-1,1,False
952,624494028076113920,-1,-1,True
953,624525128521646080,1,1,True
954,624494539345121280,-1,-1,True
955,624493533613981696,-1,-1,True
956,624492694094614528,-1,-1,True
957,624493479813607424,-1,-1,True
958,624525887686377472,1,1,True
959,624492191776247808,-1,-1,True
960,624495056905478145,-1,-1,True
961,624521593713094660,1,1,True
962,624492342339219464,-1,-1,True
963,624527015866032128,1,1,True
964,624524684353269760,1,1,True
965,624493066154590208,-1,-1,True
966,624518300152639488,1,1,True
967,624522191493857280,1,1,True
968,624521069483978752,1,1,True
969,624492947699011584,-1,-1,True
970,624519566174093312,1,1,True
971,624518292175253504,-1,1,False
972,624493135721185280,1,-1,False
973,624520620072640513,-1,1,False
974,624519181413842944,1,1,True
975,624526343871447040,1,1,True
976,624494270330871808,-1,-1,True
977,624525181319557120,1,1,True
978,624521147191791616,1,1,True
979,624523504709283840,-1,1,False
980,624528611836567552,-1,1,False
981,624527050389516288,1,1,True
982,624494416053579776,1,-1,False
983,624522387036487680,1,1,True
984,624494313217507328,-1,-1,True
985,624492781432631297,1,-1,False
986,624492531624099844,-1,-1,True
987,624492754228355072,1,-1,False
988,624529589650374656,1,1,True
989,624519886384009216,1,1,True
990,624516841881403392,1,1,True
991,624523092799422464,1,1,True
992,624524968743731200,1,1,True
993,624526534515269633,1,1,True
994,624492877725495297,-1,-1,True
995,624494629916770304,1,-1,False
996,624518029842456576,-1,1,False
997,624519138795347969,-1,1,False
998,624524170228015105,1,1,True
999,624523710490349568,1,1,True
1000,624527044454580224,1,1,True
1001,624493109645217792,1,-1,False
1002,624493938116816896,1,-1,False
1003,624493027202101249,-1,-1,True
1004,624492148017115137,-1,-1,True
1005,624494173333360640,1,-1,False
1006,624517411950198784,-1,1,False
1007,624519735007248386,1,1,True
1008,624494762138169344,-1,-1,True
1009,624493323063963648,1,-1,False
1010,624494446965428224,-1,-1,True
1011,624494010372112384,-1,-1,True
1012,624523565635870720,-1,1,False
1013,624492710653726720,1,-1,False
1014,624528490298126336,1,1,True
1015,624494990840975360,1,-1,False
1016,624494482478788608,-1,-1,True
1017,624527131326832640,1,1,True
1018,624493051700875264,1,-1,False
1019,624495020540727297,1,-1,False
1020,624494039283449856,-1,-1,True
1021,624526821099470848,-1,1,False
1022,624527637801762816,-1,1,False
1023,624494018857009152,1,-1,False
1024,624529775642566656,1,1,True
1025,624493522909970432,1,-1,False
1026,624494618235633664,-1,-1,True
1027,624524427883974656,1,1,True
1028,624493175432843264,-1,-1,True
1029,624526336770605056,1,1,True
1030,624529750862643201,1,1,True
1031,624493856139124736,-1,-1,True
1032,624526293615411200,-1,1,False
1033,624492650444529664,1,-1,False
1034,624494847462907904,-1,-1,True
1035,624493393968627712,-1,-1,True
1036,624494323866808320,-1,-1,True
1037,624493402206392320,1,-1,False
1038,624527930538856448,1,1,True
1039,624492555808456704,-1,-1,True
1040,624494115405873152,1,-1,False
1041,624493616317083648,-1,-1,True
1042,624525682308186112,1,1,True
1043,624526805370712066,1,1,True
1044,624492807147778048,1,-1,False
1045,624524895507075072,1,1,True
1046,624525917256331264,1,1,True
1047,624493262766796800,-1,-1,True
1048,624493619991441408,1,-1,False
1049,624494378707513344,-1,-1,True
1050,624521035245821952,1,1,True
1051,624492108917780480,1,-1,False
1052,624495044859310080,1,-1,False
1053,624492813602942977,1,-1,False
1054,624524416278396928,1,1,True
1055,624523222592192512,-1,1,False
1056,624520780433477632,1,1,True
1057,624492845643235328,-1,-1,True
1058,624492440230170624,1,-1,False
1059,624519474583064576,1,1,True
1060,624494232963694594,-1,-1,True
1061,624524610483130368,1,1,True
1062,624523702080663552,1,1,True
1063,624524632310345729,1,1,True
1064,624519892952203265,1,1,True
1065,624494364136484864,-1,-1,True
1066,624493328071921664,-1,-1,True
1067,624527967109181440,1,1,True
1068,624493442559799296,-1,-1,True
1069,624523379975061504,1,1,True
1070,624494134611591168,1,-1,False
1071,624529427364364288,1,1,True
1072,624494772145778688,-1,-1,True
1073,624492944549146624,-1,-1,True
1074,624494470218645504,-1,-1,True
1075,624494027849760770,-1,-1,True
1076,624518131860525057,1,1,True
1077,624523742480351232,1,1,True
1078,624492743528615936,1,-1,False
1079,624494508395225088,1,-1,False
1080,624494256460316672,-1,-1,True
1081,624493473303887872,1,-1,False
1082,624528497759924224,-1,1,False
1083,624493270853292032,-1,-1,True
1084,624527905050238976,1,1,True
1085,624492706933243904,1,-1,False
1086,624528062093246465,1,1,True
1087,624524026019454976,1,1,True
1088,624529239283494912,1,1,True
1089,624519679667613696,1,1,True
1090,624523260357513216,1,1,True
1091,624521565141602304,1,1,True
1092,624494108166496256,1,-1,False
1093,624524866797088768,-1,1,False
1094,624494556709437441,-1,-1,True
1095,624530065095790592,1,1,True
1096,624492411704770560,-1,-1,True
1097,624494471850242048,-1,-1,True
1098,624518616130715648,1,1,True
1099,624529483656220673,1,1,True
1100,624527206027554816,-1,1,False
1101,624525928660533248,1,1,True
1102,624494697021464577,1,-1,False
1103,624493775516254208,-1,-1,True
1104,624522155737399296,-1,1,False
1105,624493271377661952,1,-1,False
1106,624518968691154944,1,1,True
1107,624494415395074048,1,-1,False
1108,624493449199403008,-1,-1,True
1109,624525685810278401,1,1,True
1110,624493029831806976,-1,-1,True
1111,624492524858658816,1,-1,False
1112,624492580282212353,-1,-1,True
1113,624525977259913217,1,1,True
1114,624525597344186368,1,1,True
1115,624494942866571264,1,-1,False
1116,624522235202678784,1,1,True
1117,624493290344222721,1,-1,False
1118,624494416590434304,1,-1,False
1119,624525689224593408,1,1,True
1120,624493491247271936,-1,-1,True
1121,624521452365045762,-1,1,False
1122,624492297514811393,1,-1,False
1123,624493409991020545,1,-1,False
1124,624529725222838272,-1,1,False
1125,624492157777260544,-1,-1,True
1126,624493457290100736,1,-1,False
1127,624521710092615680,1,1,True
1128,624523938991738880,1,1,True
1129,624528102052380672,1,1,True
1130,624524044902244352,1,1,True
1131,624495050643361792,-1,-1,True
1132,624492919186137088,-1,-1,True
1133,624493973273448448,-1,-1,True
1134,624493107262922752,1,-1,False
1135,624494986923356161,-1,-1,True
1136,624528847506030592,1,1,True
1137,624493315283664896,1,-1,False
1138,624530114202718208,1,1,True
1139,624494876672049152,1,-1,False
1140,624530061895430144,-1,1,False
1141,624492251926949888,1,-1,False
1142,624524235688570880,-1,1,False
1143,624519386741764096,1,1,True
1144,624529191904673792,-1,1,False
1145,624524433353342976,1,1,True
1146,624494358327332865,1,-1,False
1147,624493924028141568,-1,-1,True
1148,624493897012617216,-1,-1,True
1149,624517591638237184,1,1,True
1150,624493539699916800,-1,-1,True
1151,624493978121932800,-1,-1,True
1152,624493890503110656,1,-1,False
1153,624493918063865856,-1,-1,True
1154,624493008147230721,1,-1,False
1155,624492904720015360,-1,-1,True
1156,624494262718210048,-1,-1,True
1157,624493712756842500,1,-1,False
1158,624492433770987520,1,-1,False
1159,624492548493602816,-1,-1,True
1160,624493480899911680,-1,-1,True
1161,624494210549297152,1,-1,False
1162,624524733208494081,1,1,True
1163,624494700574052352,-1,-1,True
1164,624520269592399872,1,1,True
1165,624492212986974208,-1,-1,True
1166,624492061203537920,-1,-1,True
1167,624492979168788480,1,-1,False
1168,624523684716216321,1,1,True
1169,624520509649199104,1,1,True
1170,624527241905590272,1,1,True
1171,624525532344922112,-1,1,False
1172,624530062902083584,-1,1,False
1173,624494679111897088,-1,-1,True
1174,624516817818681344,1,1,True
1175,624519121473028096,-1,1,False
1176,624524362708692992,-1,1,False
1177,624493488562765824,1,-1,False
1178,624493903828287488,1,-1,False
1179,624492422039384066,1,-1,False
1180,624493656771272704,-1,-1,True
1181,624523238933004288,1,1,True
1182,624493479603892224,-1,-1,True
1183,624492440133603329,1,-1,False
1184,624521421616644096,1,1,True
1185,624492602176458753,-1,-1,True
1186,624519025347833856,1,1,True
1187,624526073229910016,1,1,True
1188,624492962832084992,-1,-1,True
1189,624525307006054400,1,1,True
1190,624493858861125632,-1,-1,True
1191,624493935059206144,1,-1,False
1192,624529882140286977,1,1,True
1193,624529040410460160,1,1,True
1194,624494504985382912,-1,-1,True
1195,624492646082416640,-1,-1,True
1196,624493773481902080,-1,-1,True
1197,624527113396310016,1,1,True
1198,624529030126116864,-1,1,False
1199,624494190215368704,-1,-1,True
1200,624492397175644160,-1,-1,True
1201,624524841329143808,1,1,True
1202,624516856158621696,-1,1,False
1203,624493942327738368,-1,-1,True
1204,624493375962484739,-1,-1,True
1205,624519778732879873,1,1,True
1206,624516792388599808,1,1,True
1207,624492143776665600,-1,-1,True
1208,624524273084841984,1,1,True
1209,624517668091985920,1,1,True
1210,624494429102075904,-1,-1,True
1211,624495022826614784,1,-1,False
1212,624519763486572545,1,1,True
1213,624494911849648128,-1,-1,True
1214,624527065061023745,1,1,True
1215,624492096905420800,-1,-1,True
1216,624527261211992064,1,1,True
1217,624494721793011713,1,-1,False
1218,624520950617247744,1,1,True
1219,624524589310214145,1,1,True
1220,624493699645468672,-1,-1,True
1221,624493829639565312,-1,-1,True
1222,624492558647984128,1,-1,False
1223,624527856131969024,1,1,True
1224,624493687796465664,-1,-1,True
1225,624522763357810688,-1,1,False
1226,624520976340881408,1,1,True
1227,624492970100846592,1,-1,False
1228,624528668015071232,1,1,True
1229,624528578382794752,-1,1,False
1230,624494232326139909,-1,-1,True
1231,624529838632734720,-1,1,False
1232,624494865087205376,1,-1,False
1233,624492564306100225,-1,-1,True
1234,624525561159782400,-1,1,False
1235,624493717613887488,1,-1,False
1236,624521008314191872,1,1,True
1237,624492634296459264,-1,-1,True
1238,624520375980814336,1,1,True
1239,624526327102709760,1,1,True
1240,624494183353556992,-1,-1,True
1241,624527628804980736,1,1,True
1242,624528609537998848,-1,1,False
1243,624517915958599680,1,1,True
1244,624492989226680320,1,-1,False
1245,624517441016725504,1,1,True
1246,624528506009993216,-1,1,False
1247,624493054108393472,-1,-1,True
1248,624494876961312768,-1,-1,True
1249,624492179172540416,-1,-1,True
1250,624492929910968320,-1,-1,True
1251,624493906906890240,-1,-1,True
1252,624520792248705024,1,1,True
1253,624525275338928128,-1,1,False
1254,624492885325574144,-1,-1,True
1255,624530038185025536,1,1,True
1256,624519011750047745,1,1,True
1257,624522471010516992,1,1,True
1258,624493054544576512,-1,-1,True
1259,624521383427592193,1,1,True
1260,624492936772718592,-1,-1,True
1261,624524206361829376,1,1,True
1262,624520956342484992,1,1,True
1263,624492993882357765,-1,-1,True
1264,624494284109053952,1,-1,False
1265,624520137316675584,1,1,True
1266,624519083652947968,1,1,True
1267,624495024848269314,-1,-1,True
1268,624520273426034688,1,1,True
1269,624527267700457472,1,1,True
1270,624520471988543488,1,1,True
1271,624527958263373825,1,1,True
1272,624518270775914496,1,1,True
1273,624521577070202881,1,1,True
1274,624518956108242944,1,1,True
1275,624494201531727872,-1,-1,True
1276,624522884837416960,1,1,True
1277,624517733733036032,1,1,True
1278,624520464702947328,-1,1,False
1279,624494340329590784,-1,-1,True
1280,624518787442683904,-1,1,False
1281,624521934320062464,1,1,True
1282,624523000197451776,1,1,True
1283,624492054530297858,-1,-1,True
1284,624493312666431488,-1,-1,True
1285,624523641238130688,1,1,True
1286,624494677748793344,-1,-1,True
1287,624492574972231680,-1,-1,True
1288,624525287284326402,1,1,True
1289,624520221945167872,-1,1,False
1290,624493946257936384,-1,-1,True
1291,624521362896474112,1,1,True
1292,624525150508068864,-1,1,False
1293,624523728744005632,-1,1,False
1294,624520876080246786,-1,1,False
1295,624493963060355072,1,-1,False
1296,624519305313562625,1,1,True
1297,624492279345082368,-1,-1,True
1298,624520120023576576,1,1,True
1299,624492084519698432,-1,-1,True
1300,624523913045749760,1,1,True
1301,624525683969163265,1,1,True
1302,624519233502720000,-1,1,False
1303,624493912921645056,-1,-1,True
1304,624494347573071873,-1,-1,True
1305,624520233970077696,1,1,True
1306,624529560852258817,-1,1,False
1307,624525482936139776,1,1,True
1308,624523131172970496,1,1,True
1309,624524242860650496,1,1,True
1310,624521564873097217,-1,1,False
1311,624520826470072320,1,1,True
1312,624492399729971201,1,-1,False
1313,624492696137129984,-1,-1,True
1314,624494454192386048,-1,-1,True
1315,624493146513080320,-1,-1,True
1316,624520812263968773,-1,1,False
1317,624527908875411457,1,1,True
1318,624493783456026624,-1,-1,True
1319,624494495145422849,1,-1,False
1320,624492093746999296,1,-1,False
1321,624492241373888512,-1,-1,True
1322,624493333847625728,-1,-1,True
1323,624493473400422405,-1,-1,True
1324,624521130418704384,-1,1,False
1325,624522245197664256,-1,1,False
1326,624492294478041088,-1,-1,True
1327,624493535056785408,1,-1,False
1328,624522193511186432,1,1,True
1329,624492117776203776,-1,-1,True
1330,624525396986322944,-1,1,False
1331,624529108714827776,1,1,True
1332,624519738539044864,1,1,True
1333,624494732597690368,1,-1,False
1334,624493475954880512,-1,-1,True
1335,624494315495129088,-1,-1,True
1336,624525626154729474,1,1,True
1337,624520360361390080,-1,1,False
1338,624520211333517312,1,1,True
1339,624492398694019072,-1,-1,True
1340,624492963222192128,-1,-1,True
1341,624493252364779520,1,-1,False
1342,624494127841808384,1,-1,False
1343,624492746888343552,1,-1,False
1344,624522902390603776,1,1,True
1345,624527189728301056,1,1,True
1346,624522922401476608,1,1,True
1347,624529323949707265,1,1,True
1348,624520626535968768,1,1,True
1349,624518073408749568,1,1,True
1350,624492336660250624,-1,-1,True
1351,624493487988158465,-1,-1,True
1352,624521384954216448,1,1,True
1353,624493449522343936,1,-1,False
1354,624527968073875457,1,1,True
1355,624526408656769024,-1,1,False
1356,624521921749741569,1,1,True
1357,624493353309081600,1,-1,False
1358,624517753182023680,1,1,True
1359,624492177003954176,-1,-1,True
1360,624494451193434112,1,-1,False
1361,624523562380955648,1,1,True
1362,624519438897954816,1,1,True
1363,624518792039809025,-1,1,False
1364,624492533452787712,-1,-1,True
1365,624529574345469956,1,1,True
1366,624527040964894720,1,1,True
1367,624493952171941888,-1,-1,True
1368,624529518212939776,1,1,True
1369,624493439439273984,-1,-1,True
1370,624518122301591552,1,1,True
1371,624517738615058433,1,1,True
1372,624494215569866753,-1,-1,True
1373,624521888358739968,1,1,True
1374,624518566092648449,1,1,True
1375,624527656692936704,1,1,True
1376,624522070819352577,-1,1,False
1377,624493312087584768,-1,-1,True
1378,624493203832483840,1,-1,False
1379,624523592521289728,1,1,True
1380,624494375071039488,-1,-1,True
1381,624494422508503040,-1,-1,True
1382,624523599995621376,1,1,True
1383,624524854977400832,1,1,True
1384,624492241655078912,1,-1,False
1385,624517360679055360,1,1,True
1386,624492488183664640,1,-1,False
1387,624521684859621376,1,1,True
1388,624494340971180032,1,-1,False
1389,624494850751262720,1,-1,False
1390,624525873669017600,1,1,True
1391,624518801871269888,1,1,True
1392,624494170434998272,-1,-1,True
1393,624494197949595649,-1,-1,True
1394,624523449910759424,1,1,True
1395,624492506244366336,-1,-1,True
1396,624520756735688704,1,1,True
1397,624524001776308224,1,1,True
1398,624523157706178560,1,1,True
1399,624517245733990400,1,1,True
1400,624523380461428736,-1,1,False
1401,624525043301785600,1,1,True
1402,624493252335529985,1,-1,False
1403,624526948220424192,1,1,True
1404,624494408684015616,-1,-1,True
1405,624492027833618432,-1,-1,True
1406,624493289475981312,1,-1,False
1407,624494750155055104,-1,-1,True
1408,624527966043635712,1,1,True
1409,624495030397476864,1,-1,False
1410,624493301266313216,-1,-1,True
1411,624525754068414464,-1,1,False
1412,624527480309858304,1,1,True
1413,624492275003981824,1,-1,False
1414,624492532592869376,-1,-1,True
1415,624494703816409088,-1,-1,True
1416,624494899832987648,1,-1,False
1417,624526057392197632,1,1,True
1418,624524566128234497,1,1,True
1419,624522569392087040,1,1,True
1420,624529412139155457,1,1,True
1421,624522810090614784,1,1,True
1422,624518040886095872,1,1,True
1423,624522221344526336,1,1,True
1424,624519996933337088,1,1,True
1425,624519510289186816,1,1,True
1426,624493999865245696,-1,-1,True
1427,624523523768201216,1,1,True
1428,624520282280210432,1,1,True
1429,624492844850544640,-1,-1,True
1430,624492490050027520,-1,-1,True
1431,624519537476571136,1,1,True
1432,624525547805261824,1,1,True
1433,624493947293794304,-1,-1,True
1434,624494544449503232,-1,-1,True
1435,624528485848117248,-1,1,False
1436,624492819902799872,-1,-1,True
1437,624492892904513536,-1,-1,True
1438,624523793189343232,1,1,True
1439,624523914165792769,1,1,True
1440,624526297348214784,1,1,True
1441,624526685061255168,-1,1,False
1442,624494588829532160,-1,-1,True
1443,624524105404911616,1,1,True
1444,624529582947856384,1,1,True
1445,624492805482680321,-1,-1,True
1446,624492927209705473,-1,-1,True
1447,624523447293636608,1,1,True
1448,624492693528272896,-1,-1,True
1449,624521298216009732,1,1,True
1450,624492706098728961,-1,-1,True
1451,624526369075036161,1,1,True
1452,624492509004087296,1,-1,False
1453,624522832106516481,1,1,True
1454,624521649145159680,1,1,True
1455,624522066897805312,1,1,True
1456,624529525372661760,1,1,True
1457,624493779261616128,-1,-1,True
1458,624527968702996480,1,1,True
1459,624519867731955712,1,1,True
1460,624493515511304192,1,-1,False
1461,624525110184161280,1,1,True
1462,624528411814436864,1,1,True
1463,624492597222903809,-1,-1,True
1464,624527346339553280,1,1,True
1465,624524779207331840,-1,1,False
1466,624492562104102912,-1,-1,True
1467,624520524358664192,1,1,True
1468,624492593070473216,-1,-1,True
1469,624518241155719169,1,1,True
1470,624493472674811905,-1,-1,True
1471,624492391219789824,-1,-1,True
1472,624527015136198656,-1,1,False
1473,624492884167753729,-1,-1,True
1474,624492085631184896,1,-1,False
1475,624528578282192896,1,1,True
1476,624493032012951552,-1,-1,True
1477,624524513699602432,1,1,True
1478,624527732211384321,1,1,True
1479,624492195060580352,-1,-1,True
1480,624495054384693248,-1,-1,True
1481,624493407948279808,-1,-1,True
1482,624522033616056320,1,1,True
1483,624494662565408768,-1,-1,True
1484,624526060890267648,-1,1,False
1485,624518508366438400,1,1,True
1486,624520402870628352,1,1,True
1487,624523343199211520,1,1,True
1488,624494106551586816,1,-1,False
1489,624493136363003904,1,-1,False
1490,624520133529088000,-1,1,False
1491,624492274072846336,-1,-1,True
1492,624494638863372288,-1,-1,True
1493,624526947586957312,1,1,True
1494,624493270098284544,1,-1,False
1495,624529717526335488,-1,1,False
1496,624525110355988480,1,1,True
1497,624518947283542016,1,1,True
1498,624494659805392897,-1,-1,True
1499,624528100672454657,1,1,True
1500,624493991791202304,1,-1,False
1501,624494898671190016,1,-1,False
1502,624493174438785025,-1,-1,True
1503,624528851255689216,1,1,True
1504,624525099429826560,1,1,True
1505,624493969980788737,1,-1,False
1506,624494118400577536,1,-1,False
1507,624493414751543296,-1,-1,True
1508,624493078448078848,-1,-1,True
1509,624527621251047424,1,1,True
1510,624521470287458304,1,1,True
1511,624494691984105472,-1,-1,True
1512,624494189934284800,-1,-1,True
1513,624493966033989632,-1,-1,True
1514,624521223570124800,1,1,True
1515,624494495514492929,1,-1,False
1516,624516829877248000,1,1,True
1517,624525670329090049,1,1,True
1518,624518061874413568,1,1,True
1519,624494066286358528,-1,-1,True
1520,624520291478192129,1,1,True
1521,624518398739812352,-1,1,False
1522,624518263431655424,1,1,True
1523,624493823536705537,-1,-1,True
1524,624494833097383936,-1,-1,True
1525,624517735045799936,-1,1,False
1526,624526946014068736,1,1,True
1527,624492376833134593,-1,-1,True
1528,624493504698445825,1,-1,False
1529,624522202579206145,1,1,True
1530,624527245726519296,1,1,True
1531,624492489882365953,-1,-1,True
1532,624522434939588608,1,1,True
1533,624493379141832704,-1,-1,True
1534,624517508448583680,1,1,True
1535,624520175690321920,1,1,True
1536,624492192183226369,-1,-1,True
1537,624493218348990464,-1,-1,True
1538,624526654199742464,-1,1,False
1539,624493376931504129,-1,-1,True
1540,624527228332863488,1,1,True
1541,624529568506990594,1,1,True
1542,624521575048585216,-1,1,False
1543,624494562610946048,-1,-1,True
1544,624493340168425472,-1,-1,True
1545,624520268183171072,1,1,True
1546,624524000983687168,1,1,True
1547,624495017126551552,-1,-1,True
1548,624517383206539264,1,1,True
1549,624494841154539521,1,-1,False
1550,624495091772719104,1,-1,False
1551,624494906925543424,-1,-1,True
1552,624494179188649984,-1,-1,True
1553,624526405326352384,1,1,True
1554,624494333123817472,-1,-1,True
1555,624527965624254468,1,1,True
1556,624494235857907713,-1,-1,True
1557,624516818065960960,-1,1,False
1558,624527734753075200,1,1,True
1559,624493457504096256,-1,-1,True
1560,624528962425729024,1,1,True
1561,624494360143495168,1,-1,False
1562,624494283643457536,-1,-1,True
1563,624493237131153408,-1,-1,True
1564,624522041333420032,1,1,True
1565,624493656599326721,-1,-1,True
1566,624494077883486209,-1,-1,True
1567,624519302582923264,1,1,True
1568,624493750434140161,-1,-1,True
1569,624492496530337792,-1,-1,True
1570,624525264685531136,1,1,True
1571,624493980500111360,-1,-1,True
1572,624530083349331968,-1,1,False
1573,624518427307151360,1,1,True
1574,624520902307266561,1,1,True
1575,624493666049069056,-1,-1,True
1576,624527287950643200,1,1,True
1577,624494193356869632,1,-1,False
1578,624492599345328128,-1,-1,True
1579,624526745362923520,1,1,True
1580,624523334886289408,-1,1,False
1581,624492612377018368,1,-1,False
1582,624493308711161860,-1,-1,True
1583,624523467254276096,1,1,True
1584,624521456286707713,1,1,True
1585,624521950157606912,1,1,True
1586,624493112744767488,-1,-1,True
1587,624492594882609152,-1,-1,True
1588,624493889991213056,1,-1,False
1589,624522941028507648,1,1,True
1590,624493930118316032,-1,-1,True
1591,624493732348461056,1,-1,False
1592,624494298059288577,-1,-1,True
1593,624493725314625537,-1,-1,True
1594,624519603612352512,1,1,True
1595,624529026829389824,-1,1,False
1596,624516847212302336,1,1,True
1597,624494425868079104,-1,-1,True
1598,624529881104158720,1,1,True
1599,624519482325626881,1,1,True
1600,624495054191603712,-1,-1,True
1601,624520551994753024,1,1,True
1602,624492555657330688,-1,-1,True
1603,624525444486819840,1,1,True
1604,624523240870838272,-1,1,False
1605,624520733536993280,1,1,True
1606,624493284405063680,-1,-1,True
1607,624493614630989824,-1,-1,True
1608,624492673290903552,-1,-1,True
1609,624493212053413888,-1,-1,True
1610,624517415364333568,1,1,True
1611,624521209053458432,-1,1,False
1612,624528348685991936,1,1,True
1613,624494228429651968,-1,-1,True
1614,624494575705440257,-1,-1,True
1615,624492822532481024,1,-1,False
1616,624494879809388544,-1,-1,True
1617,624526608326631425,1,1,True
1618,624493310845960192,-1,-1,True
1619,624528570300260352,1,1,True
1620,624522699457499136,-1,1,False
1621,624492329462824960,1,-1,False
1622,624493074421518336,-1,-1,True
1623,624494515471003648,-1,-1,True
1624,624525693414715392,-1,1,False
1625,624519391405842432,-1,1,False
1626,624528344495751168,1,1,True
1627,624492386429763586,1,-1,False
1628,624527348243820544,-1,1,False
1629,624528904846471168,-1,1,False
1630,624523321728614400,-1,1,False
1631,624523239897833472,1,1,True
1632,624522767426260993,1,1,True
1633,624492495309701120,-1,-1,True
1634,624495107019026432,-1,-1,True
1635,624516913868111872,-1,1,False
1636,624494854601605120,-1,-1,True
1637,624517149852184576,1,1,True
1638,624493848056573952,1,-1,False
1639,624528467644784640,1,1,True
1640,624492920469491712,1,-1,False
1641,624519192377696256,-1,1,False
1642,624493016053514240,-1,-1,True
1643,624494604025397248,-1,-1,True
1644,624527504959799296,-1,1,False
1645,624495031164932096,-1,-1,True
1646,624529712350666752,1,1,True
1647,624526640937185280,1,1,True
1648,624528685593415681,-1,1,False
1649,624493493335932928,-1,-1,True
1650,624493486092500992,-1,-1,True
1651,624494988399919104,1,-1,False
1652,624494253251563520,-1,-1,True
1653,624493628812083200,1,-1,False
1654,624521351865303040,-1,1,False
1655,624493507177222144,-1,-1,True
1656,624493802896670720,-1,-1,True
1657,624492869345243136,-1,-1,True
1658,624493766028709888,-1,-1,True
1659,624494183307440128,1,-1,False
1660,624492049417543680,-1,-1,True
1661,624522436231475205,1,1,True
1662,624524488932077568,1,1,True
1663,624529321319796737,1,1,True
1664,624528102060785665,1,1,True
1665,624526635438489600,1,1,True
1666,624525394956320769,1,1,True
1667,624494597142482945,-1,-1,True
1668,624493575619784704,-1,-1,True
1669,624522090381623296,1,1,True
1670,624526310283460609,-1,1,False
1671,624526497475268608,1,1,True
1672,624526922924560384,1,1,True
1673,624492049857773575,-1,-1,True
1674,624523750638137344,1,1,True
1675,624523489584787456,1,1,True
1676,624517004519542784,1,1,True
1677,624493844718059520,-1,-1,True
1678,624528151960530944,1,1,True
1679,624518421020065792,1,1,True
1680,624519438201520128,1,1,True
1681,624524479486529536,1,1,True
1682,624495047434612736,1,-1,False
1683,624520410105778176,1,1,True
1684,624524016150122497,1,1,True
1685,624492640923316224,-1,-1,True
1686,624524739185262592,1,1,True
1687,624527670739492865,1,1,True
1688,624492525785612289,-1,-1,True
1689,624493317338890240,-1,-1,True
1690,624520842270015488,1,1,True
1691,624517153279082496,-1,1,False
1692,624494033331621889,-1,-1,True
1693,624492351688413185,-1,-1,True
1694,624492407812435968,-1,-1,True
1695,624494185798832128,1,-1,False
1696,624492682602258432,-1,-1,True
1697,624494242333884416,-1,-1,True
1698,624527845134614528,1,1,True
1699,624493911117934592,-1,-1,True
1700,624494707532394496,-1,-1,True
1701,624493464194039808,-1,-1,True
1702,624492785647783936,-1,-1,True
1703,624492572342358016,1,-1,False
1704,624493509916160000,1,-1,False
1705,624493410481762304,-1,-1,True
